"ENT","CON","N_REN","PAREN","SEXO","EDAD","NIV","GRA","P3_5","P3_6","P3_7","P3_8","P3_9_1","P3_9_2","P3_9_3","P3_9_4","P3_9_5","P3_9_6","P3_9_7","P3_9_8","P3_9_9","P3_10","P3_11","P3_12_1","P3_12_2","P3_12_3","P3_12_4","P3_12_5","P3_12_6","P3_12_7","P3_12_8","P3_12A","P3_13","P3_14","P3_15","P3_16","P3_17_1","P3_17_2","P3_17_3","P3_17_4","P3_17_5","P3_17_6","P3_17_7","P3_17_8","P3_18","P3_19_1","P3_19_2","P3_19_3","P3_19_4","P3_19_5","P3_19_6","P3_19_7","P3_19_8","P3_20","P3_21_1","P3_21_2","P3_21_3","P3_21_4","P3_21_5","P3_21_6","P3_21_7","P3_21A","P3_21B","P3_22","P3_23","P3_24","P3_25_1","P3_25_2","P3_25_3","P3_25_4","P3_25_5","P3_26","FACTOR"
"01","01E11405","02","1","2","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1764
"01","01E11405","03","1","2","06","1","03","1","1","1","","","","","","","","","","","","2","0","0","1","0","0","0","0","0","3","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","3","2","06","1","1","0","0","0","0","1","1",1764
"01","01E11405","04","8","1","27","3","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1764
"01","01E11412","01","1","2","05","1","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","02","1","1","0","1","0","0","0","1",1137
"01","01E11412","02","1","2","14","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","10","1","1","0","1","1","0","0","1",1137
"01","01E11412","03","1","1","18","5","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","08","1","1","0","0","1","0","0","1",1137
"01","01E11513","01","6","1","26","7","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1411
"01","01E11513","02","8","2","26","7","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1411
"01","01E11522","02","5","1","18","5","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","4","2","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1050
"01","01E11522","03","6","2","18","5","03","1","2","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1050
"01","01E11540","01","1","2","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2077
"01","01E11540","02","1","1","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","1","0","0","1","0","0","3","9","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","05","1","1","0","1","0","0","0","2",2077
"01","01E11540","03","6","2","25","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","08","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2077
"01","01E11550","01","6","2","12","2","06","1","1","1","","","","","","","","","","","","1","0","0","1","0","0","0","0","0","3","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","0","3","1","04","1","3","0","1","0","0","0","4",843
"01","01E11550","02","1","2","15","3","03","1","2","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","2","1","2","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","2","10","1","1","0","0","1","0","0","1",843
"01","01E11592","01","5","1","12","2","06","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","03","1","1","0","1","1","0","0","1",1104
"01","01E11592","02","5","1","14","3","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","03","2","","0","1","1","0","0","1",1104
"01","01E11592","03","8","1","16","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1104
"01","01E11601","01","5","1","11","2","06","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","2","0","0","0","1","0","0","0","4","2","07","1","1","0","0","0","0","1","1",1137
"01","01E11601","02","5","1","12","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","2","0","0","0","1","0","0","0","4","2","07","1","1","0","0","0","0","1","1",1137
"01","01E11601","03","8","1","20","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","1",1137
"01","01E11627","02","1","1","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","2","0","0","0","1","0","0","0","4","1","01","1","1","0","1","0","0","1","1",1866
"01","01E11627","03","1","2","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","2","0","1","0","0","0","1",1866
"01","01E11648","01","1","1","25","7","03","1","1","1","","","","","","","","","","","","2","0","1","0","0","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","2","08","2","","0","1","0","0","0","1",1356
"01","01E11656","01","1","1","12","3","01","1","1","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","2","","","","","","","","","","","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","3","09","1","1","0","0","1","0","0","4",1165
"01","01E11656","02","1","2","14","3","02","1","2","1","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","2","1","1","2","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","3","10","1","1","0","1","1","0","0","4",1165
"01","01E11660","01","1","1","21","7","01","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","4","2","08","2","","0","1","1","0","0","1",1018
"01","01E11660","02","1","1","22","7","02","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","1","1","10","2","","0","1","1","0","0","1",1018
"01","01E11731","01","4","2","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","05","2","","0","1","0","0","0","1",1706
"01","01E11792","01","2","1","06","2","01","1","1","1","","","","","","","","","","","","1","1","0","1","0","1","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","1","0","1","0","0","1","1","04","1","1","0","1","0","0","0","1",1415
"01","01E11792","02","2","2","18","5","03","1","1","1","","","","","","","","","","","","1","1","0","1","0","0","0","0","0","1","1","2","","1","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",1415
"01","01E11823","02","1","1","04","1","01","1","1","1","","","","","","","","","","","","2","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","0","4",1415
"01","01E11823","03","8","2","29","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1415
"01","01E11827","01","1","2","11","2","05","1","1","1","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","4","1","05","1","1","0","1","0","0","0","1",1415
"01","01E11827","02","1","2","16","5","02","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","05","1","1","0","1","1","1","0","1",1415
"01","01E11843","01","1","1","13","3","01","1","1","1","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","1","1","08","1","2","0","1","1","0","0","4",1165
"01","01E11843","02","1","2","14","3","02","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","1","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","1","1","08","1","2","0","0","1","0","0","4",1165
"01","01E11944","01","4","2","06","1","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","1","0","0","4",1107
"01","01E11944","02","4","2","07","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","1","0","0","4",1107
"01","01E11944","03","4","2","15","3","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","07","1","1","0","1","0","0","0","4",1107
"01","01E11975","01","1","2","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","06","1","3","0","1","0","0","0","1",866
"01","01E11975","02","1","1","19","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",866
"01","01E11975","03","1","1","27","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",866
"01","01E11975","04","1","1","29","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",866
