Near Children Support ID,Near Children Support,Near Doctor Support ID,Near Doctor Support,Near Work Support ID,Near Work Support,Near Money Support ID,Near Money Support,Age Range ID,Age Range,Sex ID,Sex,Population
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,16,75 to 79 years,2,Mujer,1227
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,1,Hombre,790
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,1,Hombre,119
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,832
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,360
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,4151
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,2613
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,2928
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,1186
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,507
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,3256
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,1694
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,151
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,1229
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,924
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,3,Fácil Conseguirla,14,65 to 69 years,1,Hombre,283
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,1,Hombre,155
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,4,Muy Fácil Conseguirla,13,60 to 64 years,2,Mujer,243
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,1,Hombre,312
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,2,Mujer,1437
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,1,Hombre,341
2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,1,Hombre,242
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,2,Mujer,475
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,1,Hombre,646
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,2,Mujer,227
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,1,Imposible Conseguirla,17,80 or more years,1,Hombre,184
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,1,Hombre,181
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,2,Mujer,178
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,7,30 to 34 years,2,Mujer,1095
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,1,Hombre,353
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,2,Mujer,338
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,1,Hombre,125
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,2,Mujer,131
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,220
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,395
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,188
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,148
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,106
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,82
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,1,Hombre,242
2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,275
2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,1,Hombre,222
2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,4,Muy Fácil Conseguirla,5,20 to 24 years,1,Hombre,775
2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),2,Difícil Conseguirla,10,45 to 49 years,1,Hombre,628
2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,16
2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,731
2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,386
2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),4,15 to 19 years,2,Mujer,400
2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,2,Mujer,318
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,4,15 to 19 years,1,Hombre,413
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,4,15 to 19 years,2,Mujer,1952
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,1,Hombre,586
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,2,Mujer,1632
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,1,Hombre,2838
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,2,Mujer,912
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,7,30 to 34 years,1,Hombre,4785
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,7,30 to 34 years,2,Mujer,5793
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,1,Hombre,3159
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,2,Mujer,5596
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,1,Hombre,2423
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,2,Mujer,8798
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,1,Hombre,3933
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,2,Mujer,6560
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,1,Hombre,2483
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,2,Mujer,4144
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,1,Hombre,2293
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,2,Mujer,4186
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,13,60 to 64 years,1,Hombre,4328
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,13,60 to 64 years,2,Mujer,5030
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,14,65 to 69 years,1,Hombre,5688
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,14,65 to 69 years,2,Mujer,2507
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,15,70 to 74 years,1,Hombre,1222
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,15,70 to 74 years,2,Mujer,1189
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,16,75 to 79 years,1,Hombre,1704
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,16,75 to 79 years,2,Mujer,891
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,17,80 or more years,1,Hombre,1764
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,1,Imposible Conseguirla,17,80 or more years,2,Mujer,1064
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,4,15 to 19 years,1,Hombre,4353
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,4,15 to 19 years,2,Mujer,236
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,5,20 to 24 years,1,Hombre,14915
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,5,20 to 24 years,2,Mujer,19704
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,1,Hombre,17982
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,6,25 to 29 years,2,Mujer,32184
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,7,30 to 34 years,1,Hombre,38949
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,7,30 to 34 years,2,Mujer,39973
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,8,35 to 39 years,1,Hombre,39461
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,8,35 to 39 years,2,Mujer,46583
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,1,Hombre,33455
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,9,40 to 44 years,2,Mujer,38573
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,1,Hombre,29793
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,10,45 to 49 years,2,Mujer,19891
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,11,50 to 54 years,1,Hombre,10066
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,11,50 to 54 years,2,Mujer,7529
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,12,55 to 59 years,1,Hombre,7174
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,12,55 to 59 years,2,Mujer,8752
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,13,60 to 64 years,1,Hombre,6527
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,13,60 to 64 years,2,Mujer,4697
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,14,65 to 69 years,1,Hombre,1567
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,14,65 to 69 years,2,Mujer,1227
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,15,70 to 74 years,1,Hombre,2802
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,15,70 to 74 years,2,Mujer,4454
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,16,75 to 79 years,1,Hombre,736
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,2,Difícil Conseguirla,17,80 or more years,1,Hombre,2077
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,1,Hombre,402
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,4,15 to 19 years,2,Mujer,2296
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,1,Hombre,1987
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,5,20 to 24 years,2,Mujer,9800
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,1,Hombre,11466
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,6,25 to 29 years,2,Mujer,14472
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,1,Hombre,17525
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,7,30 to 34 years,2,Mujer,24263
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,1,Hombre,10912
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,8,35 to 39 years,2,Mujer,23060
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,1,Hombre,6248
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,9,40 to 44 years,2,Mujer,11030
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,1,Hombre,6886
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,10,45 to 49 years,2,Mujer,9031
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,1,Hombre,6371
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,11,50 to 54 years,2,Mujer,4615
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,1,Hombre,553
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,12,55 to 59 years,2,Mujer,1474
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,1,Hombre,1292
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,13,60 to 64 years,2,Mujer,2101
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,3,Fácil Conseguirla,14,65 to 69 years,2,Mujer,382
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,4,15 to 19 years,1,Hombre,464
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,5,20 to 24 years,2,Mujer,827
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,6,25 to 29 years,2,Mujer,738
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,1,Hombre,448
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,7,30 to 34 years,2,Mujer,1133
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,1,Hombre,1070
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,8,35 to 39 years,2,Mujer,3674
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,1,Hombre,1195
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,9,40 to 44 years,2,Mujer,250
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,10,45 to 49 years,1,Hombre,353
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,Muy Fácil Conseguirla,14,65 to 69 years,1,Hombre,246
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,1,Hombre,544
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),5,20 to 24 years,2,Mujer,737
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,1,Hombre,238
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),6,25 to 29 years,2,Mujer,4804
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,1,Hombre,264
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),7,30 to 34 years,2,Mujer,5490
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,1,Hombre,662
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),8,35 to 39 years,2,Mujer,1151
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,1,Hombre,197
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),9,40 to 44 years,2,Mujer,5117
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),10,45 to 49 years,1,Hombre,1293
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),10,45 to 49 years,2,Mujer,391
2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,Ni Fácil ni Difícil Conseguirla (espontánea),12,55 to 59 years,1,Hombre,633
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,4,15 to 19 years,2,Mujer,396
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,1,Hombre,2392
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,5,20 to 24 years,2,Mujer,1238
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,1,Hombre,2710
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,6,25 to 29 years,2,Mujer,7032
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,7,30 to 34 years,1,Hombre,3675
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,7,30 to 34 years,2,Mujer,2688
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,1,Hombre,2682
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,8,35 to 39 years,2,Mujer,6390
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,1,Hombre,1573
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,9,40 to 44 years,2,Mujer,2449
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,1,Hombre,4623
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,10,45 to 49 years,2,Mujer,6726
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,1,Hombre,2640
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,11,50 to 54 years,2,Mujer,3956
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,1,Hombre,738
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,12,55 to 59 years,2,Mujer,3505
2,Difícil Conseguirla,2,Difícil Conseguirla,2,Difícil Conseguirla,1,Imposible Conseguirla,13,60 to 64 years,1,Hombre,4357
